Order_ID,Product_Sub_Category,Quantity,Price,Discount,Revenue
ORD_00102690,Smartphones,1,1033.78,0.43,589.2546
ORD_00101779,Headphones,1,946.19,0.0,946.19
ORD_00103351,Fitness Equipment,1,168.81,0.0,168.81
ORD_00104416,Fitness Equipment,3,267.98,0.0,803.94
ORD_00103701,Fiction,2,29.04,0.0,58.08
ORD_00101063,Laptops,2,373.61,0.0,747.22
ORD_00100039,Children Books,1,14.03,0.0,14.03
ORD_00102187,Gaming Consoles,2,992.42,0.16,1667.2656
ORD_00101769,Comics,3,11.25,0.0,33.75
ORD_00102493,Winter Sports,3,310.12,0.13,809.4132
ORD_00103460,Skincare,6,16.78,0.0,100.68
ORD_00104253,Tablets,1,1212.56,0.19,982.1736
ORD_00102976,Gaming Consoles,3,1251.77,0.41,2215.6329
ORD_00100614,Womens Dresses,8,131.66,0.0,1053.28
ORD_00102043,Sportswear,1,187.71,0.0,187.71
ORD_00102284,Team Sports,1,433.08,0.0,433.08
ORD_00102448,Personal Care,1,51.72,0.0,51.72
ORD_00104244,Tablets,1,403.38,0.0,403.38
ORD_00101547,Children Books,1,42.97,0.12,37.8136
ORD_00102968,Tablets,3,463.56,0.0,1390.68
ORD_00103589,Mens Shirts,1,157.91,0.0,157.91
ORD_00104975,Skincare,2,104.18,0.07,193.7748
ORD_00101833,Sportswear,4,60.79,0.29,172.6436
ORD_00103039,Comics,2,26.54,0.0,53.08
ORD_00102514,Smartphones,3,286.54,0.0,859.62
ORD_00103930,Jeans,1,71.47,0.0,71.47
ORD_00103211,Womens Dresses,1,89.75,0.11,79.8775
ORD_00104413,Headphones,3,691.56,0.0,2074.68
ORD_00101264,Mens Shirts,1,299.38,0.0,299.38
ORD_00102545,Gaming Consoles,1,152.85,0.0,152.85
ORD_00104651,Cycling,4,264.95,0.0,1059.8
ORD_00102577,Headphones,3,636.88,0.19,1547.6184
ORD_00103716,Mens Shirts,1,74.96,0.0,74.96
ORD_00104828,Laptops,6,431.36,0.0,2588.16
ORD_00101626,Womens Dresses,2,48.4,0.18,79.376
ORD_00100724,Comics,6,43.53,0.0,261.18
ORD_00103176,Makeup,1,89.69,0.0,89.69
ORD_00100069,Sportswear,1,291.96,0.0,291.96
ORD_00104222,Smartphones,1,1393.76,0.0,1393.76
ORD_00101560,Smart Watches,1,532.74,0.0,532.74
ORD_00102777,Fragrances,4,109.45,0.0,437.8
ORD_00103574,Kitchen Appliances,2,501.89,0.42,582.1924
ORD_00102930,Team Sports,2,271.06,0.0,542.12
ORD_00103894,Fitness Equipment,1,301.18,0.05,286.121
ORD_00100571,Headphones,3,1153.18,0.08,3182.7768
ORD_00102148,Gardening Tools,1,138.13,0.11,122.9357
ORD_00102030,Sportswear,1,74.94,0.0,74.94
ORD_00102762,Fiction,2,9.79,0.0,19.58
ORD_00104655,Educational,1,26.19,0.0,26.19
ORD_00100821,Children Books,2,40.43,0.47,42.8558
ORD_00102519,Cycling,3,463.24,0.14,1195.1592
ORD_00103344,Team Sports,2,59.55,0.0,119.1
ORD_00101384,Educational,2,43.34,0.32,58.9424
ORD_00100332,Winter Sports,1,97.61,0.0,97.61
ORD_00103124,Children Books,3,12.48,0.06,35.1936
ORD_00102434,Magazines,2,50.35,0.08,92.644
ORD_00102210,Outdoor Gear,1,479.44,0.46,258.8976
ORD_00101727,Personal Care,6,33.43,0.0,200.58
ORD_00103711,Home Decor,1,344.3,0.0,344.3
ORD_00103452,Furniture,1,60.83,0.0,60.83
ORD_00102159,Fragrances,2,82.28,0.0,164.56
ORD_00100884,Team Sports,1,212.38,0.0,212.38
ORD_00100019,Womens Dresses,3,140.44,0.0,421.32
ORD_00103633,Tablets,1,803.16,0.0,803.16
ORD_00102531,Womens Dresses,2,108.45,0.0,216.9
ORD_00102134,Storage,4,753.59,0.0,3014.36
ORD_00102311,Bedding,1,558.45,0.14,480.267
ORD_00100028,Kitchen Appliances,1,172.87,0.0,172.87
ORD_00103928,Bedding,2,200.45,0.0,400.9
ORD_00103532,Shoes,1,186.27,0.0,186.27
ORD_00102703,Headphones,7,914.71,0.0,6402.97
ORD_00101087,Non-Fiction,1,51.53,0.0,51.53
ORD_00103430,Children Books,1,55.27,0.0,55.27
ORD_00101323,Non-Fiction,6,34.02,0.0,204.12
ORD_00101903,Gardening Tools,2,291.06,0.0,582.12
ORD_00100817,Fitness Equipment,5,136.45,0.0,682.25
ORD_00104692,Accessories,2,264.83,0.0,529.66
ORD_00102626,Home Decor,3,84.91,0.0,254.73
ORD_00104455,Mens Shirts,3,236.43,0.0,709.29
ORD_00100824,Cycling,3,361.65,0.06,1019.853
ORD_00103231,Gaming Consoles,6,572.69,0.0,3436.14
ORD_00100201,Winter Sports,2,417.57,0.46,450.9756
ORD_00102475,Cycling,1,49.35,0.12,43.428
ORD_00100360,Womens Dresses,6,66.65,0.0,399.9
ORD_00102259,Magazines,1,9.17,0.0,9.17
ORD_00100204,Headphones,5,228.01,0.0,1140.05
ORD_00104626,Magazines,1,23.82,0.4,14.292
ORD_00100356,Educational,2,29.42,0.0,58.84
ORD_00104470,Team Sports,2,210.28,0.0,420.56
ORD_00104142,Gardening Tools,2,680.89,0.13,1184.7486
ORD_00101116,Smartphones,5,1711.91,0.0,8559.55
ORD_00103044,Hair Care,3,12.96,0.11,34.6032
ORD_00104511,Outdoor Gear,2,170.15,0.0,340.3
ORD_00101286,Personal Care,1,76.7,0.0,76.7
ORD_00104367,Storage,1,786.02,0.0,786.02
ORD_00103743,Furniture,2,769.91,0.0,1539.82
ORD_00100401,Outdoor Gear,2,313.19,0.0,626.38
ORD_00103499,Outdoor Gear,1,320.22,0.0,320.22
ORD_00101734,Smartphones,4,380.97,0.0,1523.88
ORD_00104306,Hair Care,9,24.85,0.06,210.231
ORD_00103450,Bedding,1,175.67,0.0,175.67
ORD_00102872,Makeup,1,106.85,0.0,106.85
ORD_00104861,Laptops,3,1485.07,0.0,4455.21
ORD_00103510,Mens Shirts,2,247.79,0.1,446.022
ORD_00103218,Gaming Consoles,2,273.75,0.0,547.5
ORD_00103008,Gardening Tools,1,446.59,0.0,446.59
ORD_00103088,Beauty Tools,2,33.91,0.11,60.3598
ORD_00100579,Jeans,4,23.34,0.0,93.36
ORD_00100956,Skincare,10,61.56,0.09,560.196
ORD_00101831,Furniture,1,47.23,0.47,25.0319
ORD_00101406,Outdoor Gear,3,102.28,0.0,306.84
ORD_00102695,Water Sports,1,295.37,0.0,295.37
ORD_00104594,Winter Sports,6,411.75,0.14,2124.63
ORD_00101249,Educational,8,29.19,0.0,233.52
ORD_00102818,Gardening Tools,2,675.47,0.0,1350.94
ORD_00100646,Shoes,2,211.5,0.0,423.0
ORD_00103650,Magazines,1,30.38,0.0,30.38
ORD_00103968,Kitchen Appliances,2,476.5,0.0,953.0
ORD_00102680,Educational,2,19.82,0.1,35.676
ORD_00104271,Accessories,4,202.86,0.0,811.44
ORD_00103496,Furniture,1,85.04,0.16,71.4336
ORD_00104922,Gardening Tools,1,337.31,0.0,337.31
ORD_00102593,Fiction,3,26.9,0.0,80.7
ORD_00101871,Gaming Consoles,3,158.43,0.0,475.29
ORD_00104512,Fitness Equipment,2,206.43,0.11,367.4454
ORD_00104219,Kitchen Appliances,2,342.86,0.0,685.72
ORD_00100937,Laptops,3,1107.36,0.0,3322.08
ORD_00103334,Gardening Tools,1,121.65,0.19,98.5365
ORD_00104804,Fiction,1,46.34,0.0,46.34
ORD_00103530,Smart Watches,6,1064.45,0.0,6386.7
ORD_00100692,Bedding,3,273.65,0.0,820.95
ORD_00100725,Kitchen Appliances,2,501.92,0.0,1003.84
ORD_00104680,Kitchen Appliances,2,667.6,0.08,1228.384
ORD_00103255,Makeup,1,119.6,0.0,119.6
ORD_00104689,Non-Fiction,4,23.49,0.0,93.96
ORD_00101238,Comics,1,49.11,0.38,30.4482
ORD_00100663,Tablets,1,1589.91,0.1,1430.919
ORD_00101755,Cycling,1,56.83,0.0,56.83
ORD_00101262,Cycling,4,157.41,0.0,629.64
ORD_00100667,Smart Watches,7,1318.14,0.06,8673.3612
ORD_00102438,Smart Watches,2,1407.36,0.0,2814.72
ORD_00103528,Headphones,4,531.58,0.0,2126.32
ORD_00104448,Comics,1,38.09,0.25,28.5675
ORD_00104875,Smart Watches,1,257.64,0.0,257.64
ORD_00100447,Smart Watches,3,449.72,0.0,1349.16
ORD_00100293,Shoes,1,51.73,0.34,34.1418
ORD_00104260,Smart Watches,2,877.56,0.0,1755.12
ORD_00104666,Fragrances,2,110.31,0.0,220.62
ORD_00104215,Headphones,1,1196.02,0.13,1040.5374
ORD_00104911,Jeans,3,71.55,0.0,214.65
ORD_00101664,Children Books,1,42.9,0.49,21.879
ORD_00101788,Home Decor,1,401.73,0.0,401.73
ORD_00104483,Fragrances,2,113.08,0.0,226.16
ORD_00104041,Fitness Equipment,1,75.12,0.0,75.12
ORD_00102233,Mens Shirts,1,60.24,0.0,60.24
ORD_00100710,Hair Care,1,81.01,0.14,69.6686
ORD_00102517,Winter Sports,1,205.38,0.15,174.573
ORD_00102428,Smartphones,1,1879.23,0.0,1879.23
ORD_00103427,Hair Care,1,55.78,0.16,46.8552
ORD_00101064,Personal Care,5,69.85,0.14,300.355
ORD_00100531,Fiction,3,29.72,0.0,89.16
ORD_00104446,Tablets,8,1013.0,0.0,8104.0
ORD_00101688,Winter Sports,3,114.17,0.44,191.8056
ORD_00102715,Fitness Equipment,2,67.07,0.0,134.14
ORD_00104833,Womens Dresses,1,77.5,0.11,68.975
ORD_00103946,Fragrances,4,71.81,0.0,287.24
ORD_00104934,Storage,5,156.18,0.0,780.9
ORD_00103637,Shoes,2,264.38,0.0,528.76
ORD_00101307,Children Books,1,13.3,0.0,13.3
ORD_00103392,Comics,3,53.49,0.0,160.47
ORD_00101728,Magazines,2,43.93,0.19,71.1666
ORD_00101518,Team Sports,2,490.68,0.0,981.36
ORD_00102215,Fragrances,3,86.57,0.0,259.71
ORD_00101484,Magazines,6,33.81,0.07,188.6598
ORD_00104646,Children Books,2,37.38,0.0,74.76
ORD_00103989,Home Decor,3,573.16,0.0,1719.48
ORD_00102107,Makeup,2,124.81,0.0,249.62
ORD_00100625,Storage,3,395.59,0.0,1186.77
ORD_00101953,Storage,2,260.61,0.0,521.22
ORD_00100919,Jeans,5,79.02,0.0,395.1
ORD_00104850,Personal Care,3,40.1,0.15,102.255
ORD_00100946,Makeup,4,38.56,0.14,132.6464
ORD_00102173,Gardening Tools,3,452.66,0.0,1357.98
ORD_00104657,Mens Shirts,2,43.48,0.0,86.96
ORD_00101757,Smart Watches,4,1879.03,0.0,7516.12
ORD_00102106,Beauty Tools,2,42.72,0.13,74.3328
ORD_00102454,Headphones,3,1116.02,0.0,3348.06
ORD_00104855,Comics,1,52.7,0.0,52.7
ORD_00102455,Fitness Equipment,5,288.15,0.0,1440.75
ORD_00102656,Fiction,5,58.03,0.0,290.15
ORD_00101710,Cycling,3,321.28,0.0,963.84
ORD_00103509,Tablets,1,1507.92,0.39,919.8312
ORD_00101882,Mens Shirts,2,100.48,0.15,170.816
ORD_00101315,Headphones,2,1422.52,0.0,2845.04
ORD_00101661,Educational,3,38.35,0.0,115.05
ORD_00100193,Team Sports,1,109.28,0.0,109.28
ORD_00104582,Home Decor,7,659.96,0.0,4619.72
ORD_00102591,Sportswear,1,281.59,0.0,281.59
ORD_00103607,Winter Sports,1,315.54,0.0,315.54
ORD_00100767,Children Books,2,14.34,0.49,14.6268
ORD_00104888,Tablets,2,1990.56,0.0,3981.12
ORD_00100974,Smartphones,1,896.34,0.33,600.5478
ORD_00101619,Storage,2,454.37,0.0,908.74
ORD_00102644,Children Books,1,45.46,0.0,45.46
ORD_00101542,Fiction,3,43.37,0.0,130.11
ORD_00100794,Magazines,2,45.32,0.0,90.64
ORD_00102131,Magazines,2,28.14,0.31,38.8332
ORD_00104886,Smart Watches,1,871.69,0.0,871.69
ORD_00100228,Winter Sports,1,247.61,0.0,247.61
ORD_00104273,Gaming Consoles,4,778.62,0.0,3114.48
ORD_00101951,Gaming Consoles,5,539.78,0.2,2159.12
ORD_00104825,Outdoor Gear,1,101.9,0.0,101.9
ORD_00100073,Headphones,2,1030.22,0.0,2060.44
ORD_00104423,Non-Fiction,6,42.17,0.16,212.5368
ORD_00101136,Hair Care,2,101.31,0.42,117.5196
ORD_00102845,Accessories,1,59.68,0.0,59.68
ORD_00101131,Sportswear,5,141.36,0.0,706.8
ORD_00104098,Smartphones,3,614.69,0.0,1844.07
ORD_00104004,Storage,3,50.97,0.06,143.7354
ORD_00102781,Fitness Equipment,1,157.59,0.0,157.59
ORD_00100171,Accessories,1,138.65,0.0,138.65
ORD_00100607,Shoes,3,77.92,0.0,233.76
ORD_00102361,Cycling,1,223.88,0.0,223.88
ORD_00101814,Smartphones,3,1273.29,0.0,3819.87
ORD_00104376,Children Books,1,17.03,0.0,17.03
ORD_00101665,Educational,2,46.6,0.0,93.2
ORD_00102385,Storage,1,334.72,0.0,334.72
ORD_00104447,Gaming Consoles,1,323.09,0.0,323.09
ORD_00101213,Hair Care,1,143.83,0.0,143.83
ORD_00100930,Non-Fiction,3,42.12,0.06,118.7784
ORD_00102286,Accessories,1,231.04,0.0,231.04
ORD_00104124,Smartphones,5,1605.71,0.0,8028.55
ORD_00103638,Shoes,1,41.95,0.07,39.0135
ORD_00104908,Educational,2,31.94,0.0,63.88
ORD_00101698,Bedding,4,679.0,0.0,2716.0
ORD_00103736,Gardening Tools,4,419.94,0.0,1679.76
ORD_00100782,Bedding,4,350.52,0.05,1331.976
ORD_00104847,Fragrances,2,87.28,0.0,174.56
ORD_00103125,Sportswear,2,64.58,0.0,129.16
ORD_00102543,Hair Care,3,18.67,0.2,44.808
ORD_00102727,Beauty Tools,3,40.44,0.0,121.32
ORD_00103162,Outdoor Gear,1,116.84,0.0,116.84
ORD_00104211,Jeans,1,18.28,0.0,18.28
ORD_00103901,Furniture,8,265.87,0.0,2126.96
ORD_00104990,Gardening Tools,1,490.59,0.0,490.59
ORD_00104915,Magazines,2,54.56,0.0,109.12
ORD_00100686,Skincare,4,78.92,0.0,315.68
ORD_00100430,Jeans,3,144.19,0.0,432.57
ORD_00103810,Hair Care,4,89.22,0.0,356.88
ORD_00104158,Hair Care,4,114.54,0.0,458.16
ORD_00104068,Smart Watches,1,1929.44,0.1,1736.496
ORD_00102622,Kitchen Appliances,3,474.01,0.0,1422.03
ORD_00101150,Furniture,4,466.2,0.0,1864.8
ORD_00104761,Headphones,6,1359.9,0.0,8159.4
ORD_00100766,Accessories,3,92.7,0.17,230.823
ORD_00104282,Home Decor,2,442.79,0.09,805.8778
ORD_00103228,Accessories,2,130.63,0.0,261.26
ORD_00102959,Cycling,1,303.26,0.0,303.26
ORD_00102860,Team Sports,1,225.9,0.0,225.9
ORD_00103219,Magazines,1,35.54,0.0,35.54
ORD_00104435,Fiction,5,14.97,0.0,74.85
ORD_00101628,Hair Care,3,38.88,0.0,116.64
ORD_00104443,Skincare,3,107.74,0.14,277.9692
ORD_00102501,Sportswear,4,111.9,0.0,447.6
ORD_00104536,Gaming Consoles,2,1058.44,0.0,2116.88
ORD_00102067,Magazines,2,8.84,0.12,15.5584
ORD_00104145,Fitness Equipment,7,354.27,0.11,2207.1021
ORD_00103225,Womens Dresses,4,299.1,0.0,1196.4
ORD_00101157,Fitness Equipment,9,87.46,0.0,787.14
ORD_00104025,Magazines,1,17.13,0.0,17.13
ORD_00102204,Children Books,1,36.85,0.0,36.85
ORD_00103780,Kitchen Appliances,3,537.76,0.0,1613.28
ORD_00101722,Smart Watches,8,1316.54,0.09,9584.4112
ORD_00103112,Bedding,1,510.0,0.07,474.3
ORD_00101427,Tablets,1,1036.62,0.0,1036.62
ORD_00101720,Storage,1,431.59,0.29,306.4289
ORD_00101721,Gardening Tools,1,796.59,0.0,796.59
ORD_00102015,Fiction,3,22.07,0.0,66.21
ORD_00101948,Hair Care,1,126.61,0.07,117.7473
ORD_00101532,Jeans,2,91.21,0.0,182.42
ORD_00104450,Mens Shirts,1,275.09,0.0,275.09
ORD_00103908,Educational,1,56.91,0.0,56.91
ORD_00104953,Team Sports,4,25.11,0.0,100.44
ORD_00102834,Smartphones,1,1507.67,0.0,1507.67
ORD_00102929,Storage,1,477.55,0.0,477.55
ORD_00100641,Winter Sports,2,29.64,0.07,55.1304
ORD_00101968,Smart Watches,2,362.44,0.14,623.3968
ORD_00101365,Comics,3,32.64,0.0,97.92
ORD_00104055,Cycling,2,169.98,0.0,339.96
ORD_00101613,Skincare,1,59.6,0.0,59.6
ORD_00103631,Fiction,3,8.02,0.0,24.06
ORD_00103297,Smartphones,3,581.02,0.0,1743.06
ORD_00104103,Fiction,1,11.04,0.0,11.04
ORD_00102075,Gaming Consoles,1,50.06,0.0,50.06
ORD_00102223,Bedding,1,643.34,0.12,566.1392
ORD_00101247,Shoes,2,155.31,0.0,310.62
ORD_00102899,Mens Shirts,7,61.66,0.0,431.62
ORD_00101295,Magazines,4,49.81,0.0,199.24
ORD_00104490,Children Books,3,41.73,0.0,125.19
ORD_00103101,Makeup,5,101.04,0.17,419.316
ORD_00101634,Fiction,2,43.81,0.0,87.62
ORD_00102416,Womens Dresses,2,59.4,0.0,118.8
ORD_00100503,Gaming Consoles,3,1705.93,0.0,5117.79
ORD_00104826,Womens Dresses,1,79.09,0.16,66.4356
ORD_00102716,Jeans,3,33.27,0.0,99.81
ORD_00104574,Personal Care,2,86.19,0.09,156.8658
ORD_00101342,Makeup,1,12.71,0.0,12.71
ORD_00103820,Magazines,2,25.3,0.0,50.6
ORD_00100465,Furniture,1,671.25,0.0,671.25
ORD_00103690,Smartphones,2,390.83,0.0,781.66
ORD_00102224,Shoes,1,223.3,0.0,223.3
ORD_00104723,Accessories,7,219.08,0.17,1272.8548
ORD_00102114,Magazines,2,17.88,0.0,35.76
ORD_00100880,Accessories,2,255.64,0.0,511.28
ORD_00104207,Home Decor,1,57.41,0.0,57.41
ORD_00103186,Comics,6,55.43,0.0,332.58
ORD_00100482,Home Decor,1,297.42,0.14,255.7812
ORD_00102264,Gaming Consoles,2,402.53,0.09,732.6046
ORD_00102752,Fragrances,1,35.45,0.0,35.45
ORD_00104543,Home Decor,1,784.33,0.1,705.897
ORD_00100348,Jeans,1,180.65,0.0,180.65
ORD_00100231,Magazines,3,38.34,0.0,115.02
ORD_00100075,Home Decor,5,206.86,0.2,827.44
ORD_00102296,Non-Fiction,2,24.23,0.0,48.46
ORD_00101908,Laptops,1,1655.93,0.0,1655.93
ORD_00104598,Skincare,3,144.39,0.0,433.17
ORD_00102460,Tablets,6,1488.96,0.0,8933.76
ORD_00100312,Fragrances,2,61.65,0.11,109.737
ORD_00102685,Furniture,1,290.63,0.0,290.63
ORD_00103673,Hair Care,2,75.91,0.0,151.82
ORD_00102299,Fitness Equipment,2,152.85,0.0,305.7
ORD_00103411,Comics,7,58.22,0.0,407.54
ORD_00103708,Skincare,1,35.45,0.0,35.45
ORD_00100045,Laptops,1,1440.83,0.0,1440.83
ORD_00103909,Kitchen Appliances,5,462.11,0.0,2310.55
ORD_00100142,Fiction,2,9.87,0.0,19.74
ORD_00100599,Storage,3,121.47,0.0,364.41
ORD_00100015,Furniture,2,153.01,0.0,306.02
ORD_00104535,Gardening Tools,5,606.31,0.14,2607.133
ORD_00104238,Shoes,1,200.28,0.09,182.2548
ORD_00104686,Non-Fiction,1,53.43,0.0,53.43
ORD_00103247,Womens Dresses,7,52.23,0.39,223.0221
ORD_00102624,Sportswear,2,150.41,0.0,300.82
ORD_00104505,Storage,1,306.23,0.0,306.23
ORD_00101785,Furniture,1,439.66,0.0,439.66
ORD_00101325,Accessories,1,120.08,0.06,112.8752
ORD_00101329,Bedding,1,532.74,0.0,532.74
ORD_00102503,Gaming Consoles,3,1702.72,0.19,4137.6096
ORD_00101473,Winter Sports,2,266.72,0.0,533.44
ORD_00104935,Children Books,1,34.88,0.0,34.88
ORD_00103195,Skincare,1,67.91,0.0,67.91
ORD_00104385,Smartphones,1,563.33,0.0,563.33
ORD_00100532,Cycling,2,375.35,0.0,750.7
ORD_00104949,Comics,4,10.16,0.0,40.64
ORD_00101984,Smart Watches,2,825.48,0.26,1221.7104
ORD_00103196,Non-Fiction,3,44.06,0.38,81.9516
ORD_00103091,Sportswear,1,291.48,0.0,291.48
ORD_00104797,Winter Sports,1,203.36,0.0,203.36
ORD_00100668,Accessories,1,208.87,0.05,198.4265
ORD_00102893,Bedding,1,659.35,0.0,659.35
ORD_00100701,Children Books,1,46.29,0.0,46.29
ORD_00101104,Jeans,1,274.57,0.0,274.57
ORD_00103270,Cycling,1,407.36,0.0,407.36
ORD_00100684,Hair Care,1,43.26,0.0,43.26
ORD_00104196,Winter Sports,6,364.94,0.0,2189.64
ORD_00104653,Tablets,1,1476.96,0.0,1476.96
ORD_00101299,Comics,1,14.96,0.0,14.96
ORD_00102880,Bedding,3,750.22,0.29,1597.9686
ORD_00104771,Furniture,1,385.87,0.0,385.87
ORD_00102062,Non-Fiction,3,43.17,0.18,106.1982
ORD_00101239,Non-Fiction,1,49.3,0.48,25.636
ORD_00104225,Winter Sports,3,79.63,0.17,198.2787
ORD_00100900,Smartphones,6,1488.14,0.0,8928.84
ORD_00100256,Tablets,6,1738.82,0.0,10432.92
ORD_00104078,Children Books,3,28.02,0.0,84.06
ORD_00102774,Kitchen Appliances,1,125.82,0.0,125.82
ORD_00101168,Laptops,2,769.65,0.15,1308.405
ORD_00103153,Team Sports,1,199.49,0.0,199.49
ORD_00103721,Smart Watches,1,1307.28,0.37,823.5864
ORD_00102736,Womens Dresses,1,214.95,0.0,214.95
ORD_00103868,Children Books,5,18.85,0.0,94.25
ORD_00101587,Cycling,1,113.18,0.0,113.18
ORD_00103078,Womens Dresses,3,221.15,0.0,663.45
ORD_00104542,Home Decor,1,127.82,0.0,127.82
ORD_00100385,Fragrances,1,128.5,0.0,128.5
ORD_00103155,Skincare,1,83.4,0.3,58.38
ORD_00102815,Beauty Tools,3,91.54,0.0,274.62
ORD_00104150,Kitchen Appliances,3,222.05,0.0,666.15
ORD_00102760,Accessories,4,179.55,0.0,718.2
ORD_00104678,Personal Care,4,32.77,0.0,131.08
ORD_00104036,Laptops,3,1387.46,0.16,3496.3992
ORD_00103861,Skincare,1,114.75,0.0,114.75
ORD_00101288,Tablets,7,1226.81,0.0,8587.67
ORD_00102470,Smart Watches,1,895.7,0.0,895.7
ORD_00103120,Skincare,5,23.28,0.14,100.104
ORD_00100168,Laptops,4,1422.13,0.48,2958.0304
ORD_00104034,Headphones,2,1162.8,0.0,2325.6
ORD_00103403,Tablets,3,881.32,0.0,2643.96
ORD_00103145,Cycling,1,209.98,0.0,209.98
ORD_00104467,Headphones,2,1304.93,0.1,2348.874
ORD_00102356,Kitchen Appliances,1,606.65,0.0,606.65
ORD_00102138,Smart Watches,2,709.26,0.32,964.5936
ORD_00101666,Smartphones,1,430.2,0.0,430.2
ORD_00103193,Tablets,2,1498.14,0.0,2996.28
ORD_00101017,Tablets,2,731.54,0.31,1009.5252
ORD_00101832,Team Sports,2,233.13,0.0,466.26
ORD_00100848,Furniture,1,125.43,0.0,125.43
ORD_00103307,Magazines,1,45.88,0.0,45.88
ORD_00103851,Gaming Consoles,2,742.81,0.0,1485.62
ORD_00103992,Furniture,2,629.96,0.49,642.5592
ORD_00104791,Educational,1,14.96,0.14,12.8656
ORD_00101617,Non-Fiction,1,20.18,0.0,20.18
ORD_00103872,Headphones,2,1218.89,0.42,1413.9124
ORD_00103752,Furniture,2,758.18,0.0,1516.36
ORD_00103363,Fiction,1,12.66,0.0,12.66
ORD_00101931,Home Decor,1,219.16,0.11,195.0524
ORD_00104058,Home Decor,3,208.9,0.0,626.7
ORD_00100235,Storage,1,776.51,0.36,496.9664
ORD_00102500,Womens Dresses,1,149.93,0.0,149.93
ORD_00104713,Team Sports,1,426.0,0.0,426.0
ORD_00103423,Beauty Tools,2,72.84,0.0,145.68
ORD_00104596,Accessories,6,245.79,0.0,1474.74
ORD_00101603,Non-Fiction,4,46.91,0.28,135.1008
ORD_00104280,Smartphones,1,1799.97,0.0,1799.97
ORD_00101011,Gardening Tools,6,60.76,0.17,302.5848
ORD_00103000,Team Sports,2,106.88,0.0,213.76
ORD_00104515,Skincare,1,109.43,0.0,109.43
ORD_00101142,Smart Watches,1,589.79,0.0,589.79
ORD_00104310,Fiction,10,17.36,0.0,173.6
ORD_00100549,Cycling,3,191.31,0.0,573.93
ORD_00100072,Beauty Tools,1,15.16,0.09,13.7956
ORD_00101270,Kitchen Appliances,3,617.57,0.0,1852.71
ORD_00101471,Smartphones,1,1443.13,0.0,1443.13
ORD_00104731,Personal Care,3,78.18,0.0,234.54
ORD_00102912,Fragrances,1,60.57,0.0,60.57
ORD_00100586,Hair Care,2,46.37,0.0,92.74
ORD_00104108,Smart Watches,2,661.07,0.0,1322.14
ORD_00100755,Cycling,4,366.11,0.13,1274.0628
ORD_00101335,Home Decor,2,328.2,0.0,656.4
ORD_00104076,Fiction,1,57.04,0.0,57.04
ORD_00104867,Outdoor Gear,3,312.19,0.35,608.7705
ORD_00101066,Headphones,2,1078.43,0.11,1919.6054
ORD_00101054,Tablets,1,1967.87,0.0,1967.87
ORD_00100633,Children Books,1,32.96,0.0,32.96
ORD_00103796,Smart Watches,3,1794.79,0.14,4630.5582
ORD_00102596,Educational,3,56.33,0.08,155.4708
ORD_00103744,Makeup,2,123.05,0.0,246.1
ORD_00103013,Tablets,4,301.36,0.0,1205.44
ORD_00101252,Accessories,1,46.14,0.0,46.14
ORD_00102341,Makeup,6,51.76,0.0,310.56
ORD_00103353,Fiction,5,36.34,0.0,181.7
ORD_00103362,Comics,2,12.66,0.0,25.32
ORD_00104546,Outdoor Gear,2,358.53,0.0,717.06
ORD_00102915,Fiction,10,32.68,0.0,326.8
ORD_00102473,Water Sports,2,377.27,0.0,754.54
ORD_00103664,Tablets,1,1168.31,0.18,958.0142
ORD_00102458,Womens Dresses,1,121.04,0.45,66.572
ORD_00100777,Winter Sports,1,125.72,0.0,125.72
ORD_00100170,Children Books,2,32.62,0.0,65.24
ORD_00104410,Womens Dresses,1,297.95,0.0,297.95
ORD_00100560,Magazines,5,57.69,0.0,288.45
ORD_00101251,Educational,2,57.71,0.0,115.42
ORD_00101428,Magazines,1,10.02,0.0,10.02
ORD_00100975,Laptops,1,480.19,0.18,393.7558
ORD_00101393,Laptops,7,434.01,0.15,2582.3595
ORD_00100366,Team Sports,3,273.46,0.16,689.1192
ORD_00103248,Tablets,1,100.39,0.14,86.3354
ORD_00101475,Womens Dresses,4,213.7,0.0,854.8
ORD_00102272,Beauty Tools,2,123.66,0.0,247.32
ORD_00104704,Furniture,1,416.56,0.0,416.56
ORD_00102625,Magazines,1,58.27,0.0,58.27
ORD_00104540,Headphones,1,966.2,0.0,966.2
ORD_00104743,Headphones,1,413.32,0.5,206.66
ORD_00102696,Womens Dresses,4,181.19,0.42,420.3608
ORD_00103836,Water Sports,5,275.71,0.32,937.414
ORD_00101483,Comics,3,37.23,0.0,111.69
ORD_00101205,Smartphones,3,324.08,0.43,554.1768
ORD_00101259,Shoes,3,220.97,0.41,391.1169
ORD_00101005,Accessories,1,32.86,0.0,32.86
ORD_00103284,Headphones,1,869.49,0.12,765.1512
ORD_00104541,Home Decor,1,608.85,0.43,347.0445
ORD_00101373,Shoes,2,56.88,0.05,108.072
ORD_00104294,Winter Sports,2,343.6,0.0,687.2
ORD_00102154,Cycling,4,397.15,0.0,1588.6
ORD_00102931,Jeans,1,135.47,0.0,135.47
ORD_00102236,Fiction,1,26.48,0.0,26.48
ORD_00101863,Water Sports,1,68.87,0.0,68.87
ORD_00102798,Fiction,1,43.49,0.0,43.49
