Order_ID,Customer_ID,Order_Date
ORD_00103574,CUST_014469,2024-01-03
ORD_00102930,CUST_013707,2024-01-03
ORD_00103894,CUST_012070,2024-01-03
ORD_00100571,CUST_014185,2024-01-04
ORD_00102148,CUST_014973,2024-01-04
ORD_00102030,CUST_013529,2024-01-04
ORD_00102762,CUST_013341,2024-01-04
ORD_00104655,CUST_013240,2024-01-05
ORD_00100821,CUST_014243,2024-01-05
ORD_00102519,CUST_011955,2024-01-05
ORD_00103344,CUST_012358,2024-01-05
ORD_00101384,CUST_012302,2024-01-05
ORD_00100332,CUST_010216,2024-01-05
ORD_00103124,CUST_011665,2024-01-05
ORD_00102434,CUST_012572,2024-01-05
ORD_00102210,CUST_011725,2024-01-06
ORD_00101727,CUST_010075,2024-01-06
ORD_00103711,CUST_010369,2024-01-06
ORD_00103452,CUST_012075,2024-01-06
ORD_00102159,CUST_010627,2024-01-06
ORD_00100884,CUST_012666,2024-01-06
ORD_00100019,CUST_013272,2024-01-06
ORD_00103633,CUST_012966,2024-01-06
ORD_00102531,CUST_013587,2024-01-06
ORD_00102134,CUST_012247,2024-01-06
ORD_00102311,CUST_013024,2024-01-06
ORD_00100028,CUST_010917,2024-01-07
ORD_00103928,CUST_010387,2024-01-07
ORD_00103532,CUST_010358,2024-01-07
ORD_00102703,CUST_011173,2024-01-08
ORD_00101087,CUST_012114,2024-01-08
ORD_00103430,CUST_013471,2024-01-08
ORD_00101323,CUST_012454,2024-01-08
ORD_00101903,CUST_010325,2024-01-08
ORD_00100817,CUST_013251,2024-01-08
ORD_00104692,CUST_011428,2024-01-08
ORD_00102626,CUST_013798,2024-01-08
ORD_00104455,CUST_011173,2024-01-09
ORD_00100824,CUST_013101,2024-01-10
ORD_00103231,CUST_013025,2024-01-10
ORD_00100201,CUST_014419,2024-01-10
ORD_00102475,CUST_014424,2024-01-10
ORD_00100360,CUST_014570,2024-01-10
ORD_00102259,CUST_010208,2024-01-10
ORD_00100204,CUST_014566,2024-01-10
ORD_00104626,CUST_014082,2024-01-10
ORD_00100356,CUST_012167,2024-01-10
ORD_00104470,CUST_010516,2024-01-10
ORD_00104142,CUST_014498,2024-01-11
ORD_00101116,CUST_014722,2024-01-11
ORD_00103044,CUST_011673,2024-01-11
ORD_00104511,CUST_013877,2024-01-11
ORD_00101286,CUST_013889,2024-01-11
ORD_00104367,CUST_013602,2024-01-12
ORD_00103743,CUST_011469,2024-01-12
ORD_00100401,CUST_012417,2024-01-12
ORD_00103499,CUST_010124,2024-01-12
ORD_00101734,CUST_013647,2024-01-12
ORD_00104306,CUST_010551,2024-01-12
ORD_00103450,CUST_011383,2024-01-13
ORD_00102872,CUST_014534,2024-01-13
ORD_00104861,CUST_011805,2024-01-13
ORD_00103510,CUST_014683,2024-01-13
ORD_00103218,CUST_011946,2024-01-13
ORD_00103008,CUST_011010,2024-01-13
ORD_00103088,CUST_011070,2024-01-13
ORD_00100579,CUST_010066,2024-01-13
ORD_00100956,CUST_013408,2024-01-13
ORD_00101831,CUST_014958,2024-01-13
ORD_00101406,CUST_013462,2024-01-13
ORD_00102695,CUST_011050,2024-01-14
ORD_00104594,CUST_012479,2024-01-14
ORD_00101249,CUST_013504,2024-01-14
ORD_00102818,CUST_010328,2024-01-14
ORD_00100646,CUST_013125,2024-01-14
ORD_00103650,CUST_012188,2024-01-14
ORD_00103968,CUST_010385,2024-01-15
ORD_00102680,CUST_013936,2024-01-15
ORD_00104271,CUST_012013,2024-01-15
ORD_00103496,CUST_013220,2024-01-15
ORD_00104922,CUST_014243,2024-01-15
ORD_00102593,CUST_011871,2024-01-16
ORD_00101871,CUST_013480,2024-01-16
ORD_00104512,CUST_011129,2024-01-16
ORD_00104219,CUST_010637,2024-01-16
ORD_00100937,CUST_011270,2024-01-16
ORD_00103334,CUST_012852,2024-01-16
ORD_00104804,CUST_012240,2024-01-16
ORD_00103530,CUST_014706,2024-01-16
ORD_00100692,CUST_012715,2024-01-16
ORD_00100725,CUST_010762,2024-01-17
ORD_00104680,CUST_010591,2024-01-17
ORD_00103255,CUST_012514,2024-01-17
ORD_00104689,CUST_010387,2024-01-17
ORD_00101238,CUST_011212,2024-01-17
ORD_00100663,CUST_012201,2024-01-17
ORD_00101755,CUST_011579,2024-01-17
ORD_00101262,CUST_010980,2024-01-18
ORD_00100667,CUST_014232,2024-01-18
ORD_00102438,CUST_014197,2024-01-18
ORD_00103528,CUST_014443,2024-01-18
ORD_00104448,CUST_011063,2024-01-18
ORD_00104875,CUST_011122,2024-01-18
ORD_00100447,CUST_013736,2024-01-18
ORD_00100293,CUST_014113,2024-01-18
ORD_00104260,CUST_012613,2024-01-18
ORD_00104666,CUST_010686,2024-01-18
ORD_00104215,CUST_014804,2024-01-18
ORD_00104911,CUST_011699,2024-01-19
ORD_00101664,CUST_014102,2024-01-19
ORD_00101788,CUST_013239,2024-01-19
ORD_00104483,CUST_010057,2024-01-19
ORD_00104041,CUST_011477,2024-01-20
ORD_00102233,CUST_010635,2024-01-20
ORD_00100710,CUST_010307,2024-01-20
ORD_00102517,CUST_014634,2024-01-20
ORD_00102428,CUST_014802,2024-01-20
ORD_00103427,CUST_013083,2024-01-20
ORD_00101064,CUST_012779,2024-01-20
ORD_00100531,CUST_013394,2024-01-20
ORD_00104446,CUST_014721,2024-01-20
ORD_00101688,CUST_010060,2024-01-20
ORD_00102715,CUST_012583,2024-01-20
ORD_00104833,CUST_010815,2024-01-21
ORD_00103946,CUST_012105,2024-01-21
ORD_00104934,CUST_010888,2024-01-21
ORD_00103637,CUST_014953,2024-01-21
ORD_00101307,CUST_012577,2024-01-21
ORD_00103392,CUST_014996,2024-01-21
ORD_00101728,CUST_011210,2024-01-21
ORD_00101518,CUST_012892,2024-01-21
ORD_00102215,CUST_011013,2024-01-22
ORD_00101484,CUST_012768,2024-01-22
ORD_00104646,CUST_014914,2024-01-22
ORD_00103989,CUST_010674,2024-01-22
ORD_00102107,CUST_013172,2024-01-22
ORD_00100625,CUST_011437,2024-01-23
ORD_00101953,CUST_012010,2024-01-23
ORD_00100919,CUST_013193,2024-01-23
ORD_00104850,CUST_011131,2024-01-23
ORD_00100946,CUST_014145,2024-01-24
ORD_00102173,CUST_013716,2024-01-24
ORD_00104657,CUST_011051,2024-01-24
ORD_00101757,CUST_013553,2024-01-24
ORD_00102106,CUST_014982,2024-01-24
ORD_00102454,CUST_011709,2024-01-25
ORD_00104855,CUST_014115,2024-01-25
ORD_00102455,CUST_011685,2024-01-25
ORD_00102656,CUST_013852,2024-01-25
ORD_00101710,CUST_012568,2024-01-25
ORD_00103509,CUST_011531,2024-01-25
ORD_00101882,CUST_013319,2024-01-25
ORD_00101315,CUST_012796,2024-01-25
ORD_00101661,CUST_012108,2024-01-25
ORD_00100193,CUST_011944,2024-01-26
ORD_00104582,CUST_011202,2024-01-26
ORD_00102591,CUST_010371,2024-01-26
ORD_00103607,CUST_010772,2024-01-26
ORD_00100767,CUST_010385,2024-01-26
ORD_00104888,CUST_011695,2024-01-26
ORD_00100974,CUST_014721,2024-01-26
ORD_00101619,CUST_013784,2024-01-26
ORD_00102644,CUST_011111,2024-01-26
ORD_00101542,CUST_012416,2024-01-26
ORD_00100794,CUST_013586,2024-01-26
ORD_00102131,CUST_011332,2024-01-26
ORD_00104886,CUST_014721,2024-01-26
ORD_00100228,CUST_012664,2024-01-26
ORD_00104273,CUST_011821,2024-01-27
ORD_00101951,CUST_014685,2024-01-27
ORD_00104825,CUST_013327,2024-01-27
ORD_00100073,CUST_010886,2024-01-27
ORD_00104423,CUST_014822,2024-01-27
ORD_00101136,CUST_013677,2024-01-27
ORD_00102845,CUST_011408,2024-01-28
ORD_00101131,CUST_013383,2024-01-28
ORD_00104098,CUST_012457,2024-01-28
ORD_00104004,CUST_010866,2024-01-28
ORD_00102781,CUST_013880,2024-01-28
ORD_00100171,CUST_011185,2024-01-28
ORD_00100607,CUST_012292,2024-01-28
ORD_00102361,CUST_010806,2024-01-28
ORD_00101814,CUST_014787,2024-01-29
ORD_00104376,CUST_010091,2024-01-29
ORD_00101665,CUST_013057,2024-01-29
ORD_00102385,CUST_012395,2024-01-29
ORD_00104447,CUST_011130,2024-01-29
ORD_00101213,CUST_010580,2024-01-30
ORD_00100930,CUST_012040,2024-01-30
ORD_00102286,CUST_014795,2024-01-30
ORD_00104124,CUST_014139,2024-01-30
ORD_00103638,CUST_011384,2024-01-30
ORD_00104908,CUST_013851,2024-01-30
ORD_00101698,CUST_010823,2024-01-30
ORD_00103736,CUST_011650,2024-01-30
ORD_00100782,CUST_010929,2024-01-31
ORD_00104847,CUST_010197,2024-01-31
ORD_00103125,CUST_010224,2024-01-31
ORD_00102543,CUST_014715,2024-02-01
ORD_00102727,CUST_012646,2024-02-01
ORD_00103162,CUST_010957,2024-02-01
ORD_00104211,CUST_010966,2024-02-01
ORD_00103901,CUST_012929,2024-02-01
ORD_00104990,CUST_010896,2024-02-01
ORD_00104915,CUST_011305,2024-02-02
ORD_00100686,CUST_013315,2024-02-02
ORD_00100430,CUST_011099,2024-02-02
ORD_00103810,CUST_014033,2024-02-02
ORD_00104158,CUST_014507,2024-02-02
ORD_00104068,CUST_010367,2024-02-02
ORD_00102622,CUST_011429,2024-02-02
ORD_00101150,CUST_013136,2024-02-02
ORD_00104761,CUST_011520,2024-02-02
ORD_00100766,CUST_014598,2024-02-03
ORD_00104282,CUST_010813,2024-02-03
ORD_00103228,CUST_012813,2024-02-03
ORD_00102959,CUST_011924,2024-02-03
ORD_00102860,CUST_010180,2024-02-03
ORD_00103219,CUST_012953,2024-02-04
ORD_00104435,CUST_011190,2024-02-04
ORD_00101628,CUST_010843,2024-02-04
ORD_00104443,CUST_012370,2024-02-04
ORD_00102501,CUST_011987,2024-02-05
ORD_00104536,CUST_012221,2024-02-05
ORD_00102067,CUST_012255,2024-02-05
ORD_00104145,CUST_010996,2024-02-05
ORD_00103225,CUST_012206,2024-02-05
ORD_00101157,CUST_012702,2024-02-05
ORD_00104025,CUST_011937,2024-02-05
ORD_00102204,CUST_013369,2024-02-05
ORD_00103780,CUST_013459,2024-02-05
ORD_00101722,CUST_013207,2024-02-05
ORD_00103112,CUST_011751,2024-02-06
ORD_00101427,CUST_014665,2024-02-06
ORD_00101720,CUST_013994,2024-02-06
ORD_00101721,CUST_014489,2024-02-06
ORD_00102015,CUST_013315,2024-02-06
ORD_00101948,CUST_014727,2024-02-06
ORD_00101532,CUST_010043,2024-02-06
ORD_00104450,CUST_010425,2024-02-07
ORD_00103908,CUST_010355,2024-02-07
ORD_00104953,CUST_012543,2024-02-07
ORD_00102834,CUST_014512,2024-02-07
ORD_00102929,CUST_010263,2024-02-07
ORD_00100641,CUST_010407,2024-02-07
ORD_00101968,CUST_012303,2024-02-07
ORD_00101365,CUST_011491,2024-02-07
ORD_00104055,CUST_011652,2024-02-07
ORD_00101613,CUST_010783,2024-02-07
ORD_00103631,CUST_013422,2024-02-07
ORD_00103297,CUST_014383,2024-02-08
ORD_00104103,CUST_011502,2024-02-08
ORD_00102075,CUST_012482,2024-02-08
ORD_00102223,CUST_014072,2024-02-08
ORD_00101247,CUST_014193,2024-02-08
ORD_00102899,CUST_012260,2024-02-08
ORD_00101295,CUST_011175,2024-02-09
ORD_00104490,CUST_011343,2024-02-09
ORD_00103101,CUST_011001,2024-02-09
ORD_00101634,CUST_014438,2024-02-09
ORD_00102416,CUST_011573,2024-02-10
ORD_00100503,CUST_013541,2024-02-10
ORD_00104826,CUST_010041,2024-02-10
ORD_00102716,CUST_012654,2024-02-10
ORD_00104574,CUST_014260,2024-02-10
ORD_00101342,CUST_010740,2024-02-11
ORD_00103820,CUST_011489,2024-02-11
ORD_00100465,CUST_014880,2024-02-11
ORD_00103690,CUST_013847,2024-02-11
ORD_00102224,CUST_010204,2024-02-11
ORD_00104723,CUST_012339,2024-02-12
ORD_00102114,CUST_014966,2024-02-12
ORD_00100880,CUST_012296,2024-02-12
ORD_00104207,CUST_010267,2024-02-12
ORD_00103186,CUST_010833,2024-02-12
ORD_00100482,CUST_011456,2024-02-12
ORD_00102264,CUST_013922,2024-02-12
ORD_00102752,CUST_010534,2024-02-12
ORD_00104543,CUST_014283,2024-02-13
ORD_00100348,CUST_012830,2024-02-13
ORD_00100231,CUST_013716,2024-02-13
ORD_00100075,CUST_011583,2024-02-13
ORD_00102296,CUST_013564,2024-02-13
ORD_00101908,CUST_014671,2024-02-13
ORD_00104598,CUST_014864,2024-02-13
ORD_00102460,CUST_013441,2024-02-14
ORD_00100312,CUST_013580,2024-02-14
ORD_00102685,CUST_011224,2024-02-14
ORD_00103673,CUST_013523,2024-02-14
ORD_00102299,CUST_014731,2024-02-15
ORD_00103411,CUST_010024,2024-02-15
ORD_00103708,CUST_011430,2024-02-15
ORD_00100045,CUST_011752,2024-02-15
ORD_00103909,CUST_014577,2024-02-15
ORD_00100142,CUST_010536,2024-02-15
ORD_00100599,CUST_011624,2024-02-15
ORD_00100015,CUST_012585,2024-02-15
ORD_00104535,CUST_013032,2024-02-15
ORD_00104238,CUST_011902,2024-02-15
ORD_00104686,CUST_010782,2024-02-16
ORD_00103247,CUST_012854,2024-02-16
ORD_00102624,CUST_011860,2024-02-16
ORD_00104505,CUST_013264,2024-02-16
ORD_00101785,CUST_011526,2024-02-16
ORD_00101325,CUST_014699,2024-02-16
ORD_00101329,CUST_013395,2024-02-16
ORD_00102503,CUST_011151,2024-02-16
ORD_00101473,CUST_014312,2024-02-17
ORD_00104935,CUST_013267,2024-02-17
ORD_00103195,CUST_013512,2024-02-17
ORD_00104385,CUST_011033,2024-02-17
ORD_00100532,CUST_010763,2024-02-17
ORD_00104949,CUST_014674,2024-02-17
ORD_00101984,CUST_011074,2024-02-17
ORD_00103196,CUST_010501,2024-02-17
ORD_00103091,CUST_011529,2024-02-17
ORD_00104797,CUST_011963,2024-02-17
ORD_00100668,CUST_014152,2024-02-18
ORD_00102893,CUST_013673,2024-02-18
ORD_00100701,CUST_013518,2024-02-18
ORD_00101104,CUST_014182,2024-02-18
ORD_00103270,CUST_013864,2024-02-18
ORD_00100684,CUST_014916,2024-02-18
ORD_00104196,CUST_014526,2024-02-18
ORD_00104653,CUST_012262,2024-02-18
ORD_00101299,CUST_014942,2024-02-19
ORD_00102880,CUST_014731,2024-02-19
ORD_00104771,CUST_012963,2024-02-19
ORD_00102062,CUST_012457,2024-02-19
ORD_00101239,CUST_010205,2024-02-19
ORD_00104225,CUST_011852,2024-02-19
ORD_00100900,CUST_014683,2024-02-19
ORD_00100256,CUST_010944,2024-02-19
ORD_00104078,CUST_012240,2024-02-19
ORD_00102774,CUST_011982,2024-02-20
ORD_00101168,CUST_010351,2024-02-20
ORD_00103153,CUST_011207,2024-02-20
ORD_00103721,CUST_013719,2024-02-20
ORD_00102736,CUST_014193,2024-02-20
ORD_00103868,CUST_010163,2024-02-20
ORD_00101587,CUST_013309,2024-02-20
ORD_00103078,CUST_010435,2024-02-21
ORD_00104542,CUST_014150,2024-02-21
ORD_00100385,CUST_011294,2024-02-21
ORD_00103155,CUST_012824,2024-02-21
ORD_00102815,CUST_014175,2024-02-21
ORD_00104150,CUST_010946,2024-02-21
ORD_00102760,CUST_012841,2024-02-21
ORD_00104678,CUST_010434,2024-02-21
ORD_00104036,CUST_012007,2024-02-21
ORD_00103861,CUST_013963,2024-02-22
ORD_00101288,CUST_011865,2024-02-22
ORD_00102470,CUST_011183,2024-02-22
ORD_00103120,CUST_014392,2024-02-22
ORD_00100168,CUST_014525,2024-02-22
ORD_00104034,CUST_012289,2024-02-22
ORD_00103403,CUST_013893,2024-02-22
ORD_00103145,CUST_010449,2024-02-22
ORD_00104467,CUST_011923,2024-02-23
ORD_00102356,CUST_014507,2024-02-23
ORD_00102138,CUST_011785,2024-02-23
ORD_00101666,CUST_010584,2024-02-23
ORD_00103193,CUST_012609,2024-02-23
ORD_00101017,CUST_010265,2024-02-23
ORD_00101832,CUST_011095,2024-02-23
ORD_00100848,CUST_012588,2024-02-23
ORD_00103307,CUST_013772,2024-02-24
ORD_00103851,CUST_013460,2024-02-24
ORD_00103992,CUST_012455,2024-02-24
ORD_00104791,CUST_014553,2024-02-24
ORD_00101617,CUST_012671,2024-02-24
ORD_00103872,CUST_013643,2024-02-24
ORD_00103752,CUST_012209,2024-02-24
ORD_00103363,CUST_010837,2024-02-25
ORD_00101931,CUST_013392,2024-02-25
ORD_00104058,CUST_014324,2024-02-25
ORD_00100235,CUST_011002,2024-02-25
ORD_00102500,CUST_010486,2024-02-25
ORD_00104713,CUST_012348,2024-02-25
ORD_00103423,CUST_012037,2024-02-25
ORD_00104596,CUST_013632,2024-02-25
ORD_00101603,CUST_012677,2024-02-25
ORD_00104280,CUST_011624,2024-02-25
ORD_00101011,CUST_013392,2024-02-26
ORD_00103000,CUST_014840,2024-02-26
ORD_00104515,CUST_012150,2024-02-26
ORD_00101142,CUST_010098,2024-02-26
ORD_00104310,CUST_012977,2024-02-26
ORD_00100549,CUST_011241,2024-02-26
ORD_00100072,CUST_012722,2024-02-26
ORD_00101270,CUST_013973,2024-02-26
ORD_00101471,CUST_013488,2024-02-26
ORD_00104731,CUST_010210,2024-02-26
ORD_00102912,CUST_012974,2024-02-27
ORD_00100586,CUST_014258,2024-02-27
ORD_00104108,CUST_010300,2024-02-27
ORD_00100755,CUST_011132,2024-02-27
ORD_00101335,CUST_011668,2024-02-27
ORD_00104076,CUST_012276,2024-02-27
ORD_00104867,CUST_010048,2024-02-28
ORD_00101066,CUST_012225,2024-02-28
ORD_00101054,CUST_013397,2024-02-28
ORD_00100633,CUST_011363,2024-02-28
ORD_00103796,CUST_012134,2024-02-28
ORD_00102596,CUST_013407,2024-02-28
ORD_00103744,CUST_013791,2024-02-28
ORD_00103013,CUST_011670,2024-02-28
ORD_00101252,CUST_013473,2024-02-29
ORD_00102341,CUST_010154,2024-02-29
ORD_00103353,CUST_013302,2024-02-29
ORD_00103362,CUST_010986,2024-02-29
ORD_00104546,CUST_014269,2024-02-29
ORD_00102915,CUST_011262,2024-02-29
ORD_00102473,CUST_013805,2024-03-01
ORD_00103664,CUST_011290,2024-03-01
ORD_00102458,CUST_012596,2024-03-01
ORD_00100777,CUST_011306,2024-03-01
ORD_00100170,CUST_012240,2024-03-01
ORD_00104410,CUST_014379,2024-03-01
ORD_00100560,CUST_014105,2024-03-01
ORD_00101251,CUST_013640,2024-03-01
ORD_00101428,CUST_013538,2024-03-01
ORD_00100975,CUST_013558,2024-03-02
ORD_00101393,CUST_011480,2024-03-02
ORD_00100366,CUST_010898,2024-03-02
ORD_00103248,CUST_013508,2024-03-02
ORD_00101475,CUST_014011,2024-03-02
ORD_00102272,CUST_013303,2024-03-02
ORD_00104704,CUST_013413,2024-03-02
ORD_00102625,CUST_013450,2024-03-03
ORD_00104540,CUST_011153,2024-03-03
ORD_00104743,CUST_013418,2024-03-03
ORD_00102696,CUST_013032,2024-03-03
ORD_00103836,CUST_014452,2024-03-03
ORD_00101483,CUST_010367,2024-03-03
ORD_00101205,CUST_010042,2024-03-03
ORD_00101259,CUST_012357,2024-03-03
ORD_00101005,CUST_011864,2024-03-03
ORD_00103284,CUST_012186,2024-03-03
ORD_00104541,CUST_010811,2024-03-04
ORD_00101373,CUST_011552,2024-03-04
ORD_00104294,CUST_011121,2024-03-04
ORD_00102154,CUST_014492,2024-03-04
ORD_00102931,CUST_013286,2024-03-04
ORD_00102236,CUST_014482,2024-03-04
ORD_00101863,CUST_013140,2024-03-04
ORD_00102798,CUST_010872,2024-03-04
ORD_00103190,CUST_014256,2024-03-05
ORD_00104119,CUST_014807,2024-03-05
ORD_00101918,CUST_013699,2024-03-05
ORD_00103240,CUST_011757,2024-03-05
ORD_00104890,CUST_013035,2024-03-05
ORD_00100211,CUST_014426,2024-03-05
ORD_00102684,CUST_013159,2024-03-05
ORD_00103873,CUST_014862,2024-03-05
ORD_00103754,CUST_014101,2024-03-06
ORD_00103545,CUST_011241,2024-03-06
ORD_00104803,CUST_012717,2024-03-06
ORD_00104356,CUST_011436,2024-03-07
ORD_00100477,CUST_012261,2024-03-07
ORD_00102512,CUST_013543,2024-03-07
ORD_00104469,CUST_011264,2024-03-07
ORD_00103869,CUST_010356,2024-03-08
ORD_00102319,CUST_013291,2024-03-08
ORD_00100042,CUST_011149,2024-03-08
ORD_00102010,CUST_013134,2024-03-08
ORD_00104285,CUST_010260,2024-03-08
ORD_00101357,CUST_012726,2024-03-08
ORD_00104323,CUST_014596,2024-03-08
ORD_00103495,CUST_013195,2024-03-08
ORD_00103421,CUST_010644,2024-03-08
ORD_00103414,CUST_014473,2024-03-08
ORD_00100544,CUST_010988,2024-03-08
ORD_00102708,CUST_013081,2024-03-09
ORD_00104677,CUST_012623,2024-03-09
ORD_00101346,CUST_011933,2024-03-09
ORD_00102746,CUST_011563,2024-03-09
ORD_00100678,CUST_012256,2024-03-09
ORD_00104472,CUST_010739,2024-03-09
ORD_00101877,CUST_013248,2024-03-09
ORD_00103262,CUST_011820,2024-03-09
ORD_00104352,CUST_010018,2024-03-09
ORD_00102827,CUST_014897,2024-03-10
ORD_00101113,CUST_014174,2024-03-10
ORD_00100886,CUST_014086,2024-03-10
ORD_00101114,CUST_011523,2024-03-10
ORD_00104162,CUST_014795,2024-03-10
ORD_00104967,CUST_013418,2024-03-10
ORD_00100314,CUST_010677,2024-03-10
ORD_00104123,CUST_014325,2024-03-10
ORD_00103942,CUST_012919,2024-03-11
ORD_00101776,CUST_010060,2024-03-11
ORD_00100152,CUST_011621,2024-03-11
ORD_00102314,CUST_011474,2024-03-11
ORD_00104747,CUST_010612,2024-03-11
ORD_00103400,CUST_010559,2024-03-11
ORD_00103025,CUST_012510,2024-03-11
ORD_00104279,CUST_013643,2024-03-11
ORD_00102219,CUST_012652,2024-03-11
ORD_00101206,CUST_010276,2024-03-11
ORD_00103679,CUST_010983,2024-03-11
ORD_00102509,CUST_013822,2024-03-12
ORD_00100502,CUST_014587,2024-03-12
ORD_00103156,CUST_013948,2024-03-12
ORD_00102184,CUST_014679,2024-03-12
ORD_00103014,CUST_011451,2024-03-12
ORD_00103722,CUST_011352,2024-03-12
ORD_00102963,CUST_011326,2024-03-12
ORD_00104976,CUST_013980,2024-03-13
ORD_00101046,CUST_010555,2024-03-13
ORD_00102437,CUST_013366,2024-03-13
ORD_00102901,CUST_011243,2024-03-13
ORD_00103689,CUST_013468,2024-03-13
ORD_00100642,CUST_010032,2024-03-13
ORD_00103906,CUST_011672,2024-03-13
ORD_00101050,CUST_012353,2024-03-13
ORD_00101327,CUST_013894,2024-03-13
ORD_00104291,CUST_012830,2024-03-14
ORD_00102375,CUST_013605,2024-03-14
ORD_00103571,CUST_011758,2024-03-14
ORD_00103438,CUST_013703,2024-03-14
ORD_00100772,CUST_010333,2024-03-14
ORD_00102020,CUST_013888,2024-03-14
ORD_00100807,CUST_012592,2024-03-14
ORD_00101544,CUST_013803,2024-03-14
ORD_00104679,CUST_011170,2024-03-14
ORD_00101292,CUST_012381,2024-03-14
ORD_00104212,CUST_014614,2024-03-15
ORD_00100551,CUST_012880,2024-03-15
ORD_00101797,CUST_012803,2024-03-15
ORD_00102221,CUST_012386,2024-03-15
ORD_00103505,CUST_014845,2024-03-15
ORD_00100542,CUST_011919,2024-03-15
ORD_00104920,CUST_013148,2024-03-16
ORD_00101915,CUST_012962,2024-03-16
ORD_00101442,CUST_012767,2024-03-16
ORD_00100493,CUST_012717,2024-03-16
ORD_00102917,CUST_013321,2024-03-16
ORD_00100229,CUST_014960,2024-03-16
ORD_00104022,CUST_014308,2024-03-17
ORD_00103428,CUST_013563,2024-03-17
ORD_00101810,CUST_010826,2024-03-17
ORD_00102554,CUST_014021,2024-03-17
ORD_00103327,CUST_010700,2024-03-17
ORD_00102166,CUST_010280,2024-03-17
ORD_00102544,CUST_012160,2024-03-17
ORD_00103903,CUST_012411,2024-03-18
ORD_00104981,CUST_013483,2024-03-18
ORD_00102972,CUST_013189,2024-03-18
ORD_00102042,CUST_011612,2024-03-18
ORD_00101605,CUST_012538,2024-03-18
ORD_00103761,CUST_014643,2024-03-19
ORD_00103207,CUST_014443,2024-03-19
ORD_00100733,CUST_010781,2024-03-19
ORD_00102190,CUST_010315,2024-03-19
ORD_00101911,CUST_013252,2024-03-19
ORD_00104557,CUST_014784,2024-03-19
ORD_00100603,CUST_014702,2024-03-19
ORD_00101418,CUST_010872,2024-03-20
ORD_00101455,CUST_011347,2024-03-20
ORD_00104987,CUST_011248,2024-03-20
ORD_00103161,CUST_014210,2024-03-20
ORD_00102461,CUST_010535,2024-03-20
ORD_00104168,CUST_012398,2024-03-21
ORD_00103546,CUST_014471,2024-03-21
ORD_00101334,CUST_012460,2024-03-21
ORD_00103346,CUST_014630,2024-03-21
ORD_00101103,CUST_012495,2024-03-21
ORD_00104095,CUST_013518,2024-03-21
ORD_00102948,CUST_011612,2024-03-21
ORD_00100912,CUST_014621,2024-03-21
ORD_00103911,CUST_014894,2024-03-22
ORD_00101820,CUST_010962,2024-03-22
ORD_00103844,CUST_011155,2024-03-22
ORD_00100254,CUST_010347,2024-03-22
ORD_00104189,CUST_011301,2024-03-22
ORD_00100258,CUST_011994,2024-03-22
ORD_00102861,CUST_014022,2024-03-22
ORD_00100079,CUST_012570,2024-03-22
ORD_00101388,CUST_013827,2024-03-22
ORD_00102171,CUST_013685,2024-03-22
ORD_00104148,CUST_010544,2024-03-23
ORD_00100918,CUST_014593,2024-03-23
ORD_00102338,CUST_011763,2024-03-23
ORD_00102048,CUST_013080,2024-03-23
ORD_00103916,CUST_014922,2024-03-23
ORD_00104527,CUST_013690,2024-03-23
ORD_00103011,CUST_012244,2024-03-23
ORD_00103544,CUST_012949,2024-03-24
ORD_00100285,CUST_011357,2024-03-24
ORD_00103311,CUST_014335,2024-03-24
ORD_00103882,CUST_010516,2024-03-24
ORD_00104650,CUST_011711,2024-03-24
ORD_00101445,CUST_010414,2024-03-24
ORD_00103295,CUST_014661,2024-03-24
ORD_00101294,CUST_013248,2024-03-24
ORD_00104132,CUST_011688,2024-03-24
ORD_00103786,CUST_010088,2024-03-24
ORD_00102606,CUST_013039,2024-03-24
ORD_00103777,CUST_013992,2024-03-24
ORD_00103066,CUST_010805,2024-03-25
ORD_00102091,CUST_010551,2024-03-25
ORD_00100272,CUST_013587,2024-03-25
ORD_00102373,CUST_010195,2024-03-25
ORD_00100940,CUST_012846,2024-03-25
ORD_00101355,CUST_011313,2024-03-25
ORD_00100421,CUST_013296,2024-03-25
ORD_00101025,CUST_012386,2024-03-26
ORD_00100827,CUST_011139,2024-03-26
ORD_00100099,CUST_012250,2024-03-26
ORD_00100480,CUST_012700,2024-03-26
ORD_00101347,CUST_012250,2024-03-26
ORD_00100548,CUST_011345,2024-03-26
ORD_00103276,CUST_011489,2024-03-26
ORD_00104612,CUST_012608,2024-03-26
ORD_00103289,CUST_011429,2024-03-26
ORD_00102425,CUST_014121,2024-03-26
ORD_00103564,CUST_012127,2024-03-26
ORD_00104205,CUST_010927,2024-03-27
ORD_00101904,CUST_011057,2024-03-27
ORD_00103957,CUST_010586,2024-03-27
ORD_00100988,CUST_011195,2024-03-27
ORD_00100288,CUST_014673,2024-03-27
ORD_00102009,CUST_010436,2024-03-27
ORD_00103169,CUST_014058,2024-03-27
ORD_00104174,CUST_011522,2024-03-28
ORD_00104706,CUST_012364,2024-03-28
ORD_00101627,CUST_011771,2024-03-28
ORD_00102082,CUST_010598,2024-03-28
ORD_00101902,CUST_012098,2024-03-28
ORD_00103840,CUST_014079,2024-03-28
ORD_00104106,CUST_014472,2024-03-28
ORD_00100191,CUST_010606,2024-03-28
ORD_00103412,CUST_010653,2024-03-29
ORD_00101353,CUST_011937,2024-03-29
